,Date,Open,High,Low,Close,Adj Close,Volume,No. of Shares,No. of Trades,Change(%)
1515,19-02-2021,2057,2104.949951,2053.300049,2080.300049,2067.405029,10800704,325784,17549,0.0061
1516,22-02-2021,2080,2089.899902,1994.949951,2008.099976,1995.652344,10985697,361465,41412,-0.0347
1517,23-02-2021,2048,2052.899902,2013.599976,2023.449951,2010.907227,11834752,692483,18426,0.0076
1518,24-02-2021,2030,2065.25,2026.150024,2061,2048.224609,4987735,298538,52217,0.0186
1519,25-02-2021,2076,2152,2073,2144.350098,2131.057861,16085897,398673,77372,0.0404
1520,26-02-2021,2117,2133.899902,2070.699951,2085.800049,2072.87085,17297575,649015,53103,-0.0273
1521,01-03-2021,2110.199951,2112,2062.5,2101.699951,2088.672363,8159670,420916,20413,0.0076
1522,02-03-2021,2122,2130,2089.100098,2106,2092.945557,7915073,1580996,16637,0.002
1523,03-03-2021,2121.050049,2219.899902,2107.199951,2202.100098,2188.449951,14733134,2401302,56971,0.0456
1524,04-03-2021,2180,2189.949951,2157.699951,2175.850098,2162.362793,9892597,902603,18492,-0.0119
1525,05-03-2021,2156,2211.949951,2153.050049,2178.699951,2165.194824,11773630,366701,21366,0.0013
1526,08-03-2021,2168.5,2231.899902,2168,2191.100098,2177.518311,9002404,269778,18728,0.0057
1527,09-03-2021,2200,2213.800049,2146.600098,2191.050049,2177.468506,6993792,1101111,13943,0
1528,10-03-2021,2207,2215.100098,2170.25,2181.949951,2168.424805,5316182,1316695,12139,-0.0042
1529,12-03-2021,2195,2206.399902,2123.899902,2137.600098,2124.349609,7783173,430447,14795,-0.0203
1530,15-03-2021,2140.050049,2148.899902,2080.5,2108.899902,2095.827393,7706170,375048,42112,-0.0134
1531,16-03-2021,2114,2126,2095.5,2100.600098,2087.579102,6402757,312285,11870,-0.0039
1532,17-03-2021,2098.050049,2103,2035.099976,2055.350098,2042.609741,8865521,249199,13024,-0.0215
1533,18-03-2021,2072.899902,2084.800049,2001,2009.099976,1996.64624,9528809,298281,17106,-0.0225
1534,19-03-2021,1991,2095.850098,1982.800049,2082,2069.094482,19284892,513109,43647,0.0363
1535,22-03-2021,2071,2074,2033.199951,2062.399902,2049.615723,8571196,223111,15786,-0.0094
1536,23-03-2021,2061.949951,2109.699951,2056,2087.5,2074.560059,8039865,243197,14854,0.0122
1537,24-03-2021,2079.75,2079.75,2040.400024,2047.300049,2034.609497,7763726,975274,20415,-0.0193
1538,25-03-2021,2054,2054,1985,1991.449951,1979.105713,10153757,729355,16544,-0.0273
1539,26-03-2021,2012,2013.699951,1973.699951,1994.650024,1982.285889,9313160,317137,29656,0.0016
1540,30-03-2021,2008,2048.899902,1991.550049,2029.300049,2016.721069,9433842,578793,14573,0.0174
1541,31-03-2021,2018,2049.899902,1999,2003.099976,1990.68335,7499740,307569,12352,-0.0129
1542,01-04-2021,2018,2030,2003.150024,2021.849976,2009.317139,5410307,309621,14584,0.0094
1543,05-04-2021,2024.949951,2025,1962.099976,1992.599976,1980.248413,6864856,800154,15352,-0.0145
1544,06-04-2021,2004,2004.949951,1969,1984.300049,1972,6465241,266010,22602,-0.0042
1545,07-04-2021,2000,2046.900024,1993.300049,2002.849976,1990.434937,11198918,207901,14235,0.0093
1546,08-04-2021,2011,2022,1993,2005.349976,1992.919434,7092878,246593,10711,0.0012
1547,09-04-2021,1998.449951,2006.349976,1980,1982.050049,1969.764038,6478482,253365,14692,-0.0116
1548,12-04-2021,1959,1961.400024,1900.25,1911.150024,1899.303467,9646031,337567,56064,-0.0358
1549,13-04-2021,1924,1940.599976,1917.849976,1931.800049,1919.825439,8958261,281524,19829,0.0108
1550,15-04-2021,1926.300049,1961,1913,1944.300049,1932.247925,9102492,1534983,20426,0.0065
1551,16-04-2021,1936.599976,1949.900024,1926.449951,1932.099976,1920.123535,7225679,241161,15385,-0.0063
1552,19-04-2021,1904,1916.400024,1890,1901.699951,1889.911865,8527967,666100,37563,-0.0157
1553,20-04-2021,1910.5,1919,1890.449951,1901.150024,1889.365356,7939490,265483,20215,-0.0003
1554,22-04-2021,1892.25,1914.449951,1876.699951,1906.400024,1894.582886,6687573,328742,22549,0.0028
1555,23-04-2021,1906,1918.900024,1895.349976,1904.349976,1892.545532,5459016,1494385,16291,-0.0011
1556,26-04-2021,1920,1962,1911.5,1937.849976,1925.837891,9620785,485900,27702,0.0176
1557,27-04-2021,1940,1997.199951,1938.25,1988.650024,1976.322998,9226547,414659,17494,0.0262
1558,28-04-2021,1997.849976,2008,1980.150024,1997.300049,1984.919434,7902002,1180007,23740,0.0043
1559,29-04-2021,2022.900024,2044.5,2007.300049,2024.050049,2011.503662,8035915,370043,13651,0.0134
1560,30-04-2021,2008.5,2036,1987.550049,1994.5,1982.136841,9150974,1330622,17038,-0.0146
1561,03-05-2021,1966,1979,1943.099976,1959.050049,1946.906494,10909942,348348,32471,-0.0178
1562,04-05-2021,1950,1967.800049,1911,1916.599976,1904.719604,10083693,442402,45654,-0.0217
1563,05-05-2021,1923.349976,1938.5,1908.050049,1920.099976,1908.197876,5719649,253013,15060,0.0018
1564,06-05-2021,1921.849976,1935,1906.599976,1931,1919.030396,6749281,321474,12603,0.0057
1565,07-05-2021,1937.75,1955.650024,1926,1931.75,1919.775757,5671163,693942,11329,0.0004
1566,10-05-2021,1939,1946.800049,1920.949951,1926.199951,1914.26001,6433879,1021839,14033,-0.0029
1567,11-05-2021,1915,1938.550049,1910,1933.150024,1921.166992,6220217,287285,12690,0.0036
1568,12-05-2021,1930.099976,1932.900024,1907,1913.150024,1901.291016,6081627,231521,28928,-0.0103
1569,14-05-2021,1928.050049,1942,1906,1937.300049,1925.291382,6134079,178669,31731,0.0126
1570,17-05-2021,1937.300049,1963.449951,1930.400024,1960.349976,1948.198364,5479424,225581,14851,0.0119
1571,18-05-2021,1981,2002.599976,1972.5,1987.949951,1975.627319,5567958,265869,32444,0.0141
1572,19-05-2021,1980,2016.449951,1972,1997.050049,1984.671021,7530294,373114,18970,0.0046
1573,20-05-2021,1997.900024,2010.900024,1981,1985.400024,1973.09314,5271497,515884,11811,-0.0058
1574,21-05-2021,1992,2009.599976,1986,2002.550049,1990.136963,4977555,405141,10786,0.0086
1575,24-05-2021,2008,2009.800049,1982,1985.650024,1973.341553,3946636,578117,14869,-0.0084
1576,25-05-2021,1996.400024,1997,1960,1963.150024,1950.981079,6821015,563712,15132,-0.0113
1577,26-05-2021,1975,1979.5,1965.300049,1970.050049,1957.838379,3452113,276354,14039,0.0035
1578,27-05-2021,1970.300049,1993,1962.25,1976.099976,1963.85083,12377100,210603,13119,0.0031
1579,28-05-2021,1990,2105,1990,2094.800049,2081.815186,26060864,710011,113895,0.0601
1580,31-05-2021,2102,2191.699951,2085.050049,2160.300049,2146.908936,27285782,204518,97782,0.0313
1581,01-06-2021,2166,2202,2146.5,2168.899902,2155.455811,12928379,184227,56064,0.004
1582,02-06-2021,2157,2209.5,2157,2201.25,2187.605225,11366816,274228,23345,0.0149
1583,03-06-2021,2221,2250,2196.100098,2209.649902,2195.953125,11064116,2158323,44276,0.0038
1584,04-06-2021,2214.800049,2216.449951,2184.25,2190.5,2176.921875,6677278,2034450,16610,-0.0087
1585,07-06-2021,2202,2242,2185,2227.399902,2213.593018,7539326,916472,36724,0.0168
1586,08-06-2021,2226.600098,2227.149902,2198.149902,2214.600098,2200.872559,4464889,400317,9441,-0.0057
1587,09-06-2021,2219,2221,2157.949951,2175,2161.518066,5265326,760173,26529,-0.0179
1588,10-06-2021,2193.399902,2230,2177.550049,2183,2169.468262,6532832,261311,15962,0.0037
1589,11-06-2021,2182.899902,2228,2180.100098,2213.149902,2206.506592,6351520,615525,14206,0.0138
1590,14-06-2021,2215,2258.25,2195.050049,2244.899902,2238.161377,9383416,152318,23705,0.0143
1591,15-06-2021,2261,2274.899902,2240.300049,2250,2243.246094,7002898,359005,27778,0.0023
1592,16-06-2021,2244.899902,2247.050049,2205.850098,2211.600098,2204.96167,4982975,268564,13722,-0.0171
1593,17-06-2021,2200,2235,2179.899902,2215.649902,2208.999268,7266765,229252,24064,0.0018
1594,18-06-2021,2225.5,2235,2184.350098,2225.649902,2218.969238,13553801,386196,13813,0.0045
1595,21-06-2021,2203.5,2247.5,2200.149902,2237.25,2230.534424,5624044,634070,12811,0.0052
1596,22-06-2021,2254,2261,2219.350098,2225.75,2219.069092,5940386,497096,20630,-0.0051
1597,23-06-2021,2250,2250.600098,2201.699951,2205.350098,2198.730225,7685796,351428,27954,-0.0092
1598,24-06-2021,2206.850098,2214.600098,2140,2153.5,2147.035889,42209687,267640,60576,-0.0235
1599,25-06-2021,2153.5,2153.5,2081.100098,2104.449951,2098.133057,25546334,243713,45229,-0.0228
1600,28-06-2021,2122,2126.5,2081,2086,2079.738525,9357852,271039,32467,-0.0088
1601,29-06-2021,2089.5,2109,2084.100098,2087.800049,2081.533203,12526981,674944,21223,0.0009
1602,30-06-2021,2096.25,2122.649902,2091.050049,2110.649902,2104.314453,9120556,1045454,20638,0.0109
1603,01-07-2021,2118,2123.149902,2095,2097.949951,2091.652588,5784627,835596,25657,-0.006
1604,02-07-2021,2097,2132.899902,2092.949951,2129.050049,2122.65918,6500973,663274,10753,0.0148
1605,05-07-2021,2136.449951,2153.550049,2131.5,2150.199951,2143.745605,5400604,447665,27498,0.0099
1606,06-07-2021,2144.949951,2148.899902,2120.199951,2124.800049,2118.422119,4647361,426251,13352,-0.0118
1607,07-07-2021,2127.75,2127.75,2098,2110.050049,2103.716309,4824931,425382,26597,-0.0069
1608,08-07-2021,2116.949951,2116.949951,2081,2092.600098,2086.318848,5162088,227146,26459,-0.0083
1609,09-07-2021,2088,2091.699951,2066.100098,2071.199951,2064.98291,4170886,461608,35965,-0.0102
1610,12-07-2021,2079.75,2101.5,2074.5,2084.100098,2077.844238,3962111,277840,22966,0.0062
1611,13-07-2021,2100,2103.050049,2088.050049,2099.699951,2093.397217,3099956,432960,16226,0.0075
1612,14-07-2021,2100.350098,2106.850098,2081.25,2086,2079.738525,3937768,319555,9558,-0.0065
1613,15-07-2021,2095,2095,2078.5,2082.350098,2076.099609,4360415,439784,11623,-0.0017
1614,16-07-2021,2087.75,2114.75,2087.600098,2112.399902,2106.059082,4074206,1575869,19969,0.0144
1615,19-07-2021,2100,2124,2092.25,2098.949951,2092.649658,3855577,356025,10244,-0.0064
1616,20-07-2021,2099.5,2108,2084,2093.800049,2087.515137,3111185,143306,18138,-0.0025
1617,22-07-2021,2119,2123.899902,2098.149902,2120.699951,2114.334229,3679260,211763,8805,0.0128
1618,23-07-2021,2134.449951,2134.449951,2102.050049,2105.699951,2099.379395,4585938,333073,17708,-0.0071
1619,26-07-2021,2108,2121,2071.100098,2076.850098,2070.615967,5717830,1466286,15713,-0.0137
1620,27-07-2021,2076.800049,2083.699951,2042,2055,2048.831543,4995516,262169,28303,-0.0105
1621,28-07-2021,2058,2058,2016.25,2037.349976,2031.234497,5952355,170937,12774,-0.0086
1622,29-07-2021,2054,2074.399902,2043.400024,2053.25,2047.086792,6352886,253418,8372,0.0078
1623,30-07-2021,2058,2067.949951,2031.099976,2035.300049,2029.190674,5238304,378150,17164,-0.0087
1624,02-08-2021,2054.300049,2079.399902,2041.150024,2072.5,2066.279053,5041934,271432,18388,0.0183
1625,03-08-2021,2090,2091,2064.199951,2087.75,2081.483154,5453682,207230,9503,0.0074
1626,04-08-2021,2094.399902,2114,2087,2103.75,2097.435303,6077861,142646,10348,0.0077
1627,05-08-2021,2114.300049,2154.800049,2104.25,2134.25,2127.84375,9807831,228312,16820,0.0145
1628,06-08-2021,2129.949951,2146.949951,2078.75,2089.050049,2082.779297,7670583,406792,15969,-0.0212
1629,09-08-2021,2081,2089.800049,2066.5,2077.149902,2070.915039,3458546,318185,17835,-0.0057
1630,10-08-2021,2082,2113,2073.75,2088.050049,2081.782471,5500708,297852,20717,0.0052
1631,11-08-2021,2096.949951,2120,2083.399902,2117.300049,2110.94458,4238859,357064,19916,0.014
1632,12-08-2021,2124.899902,2126.199951,2105,2110.5,2104.165039,3755507,336073,9219,-0.0032
1633,13-08-2021,2117.300049,2149.899902,2108.949951,2145.649902,2139.209229,5898384,236037,9694,0.0167
1634,16-08-2021,2149.350098,2203,2128.149902,2173.5,2166.97583,10123204,415981,17583,0.013
1635,17-08-2021,2168.850098,2185.199951,2147.850098,2164.25,2157.753662,5841743,346083,9897,-0.0043
1636,18-08-2021,2174,2186.800049,2152.600098,2172.649902,2166.128174,4650008,235334,7961,0.0039
1637,20-08-2021,2143,2172,2137,2148.25,2141.801514,4350228,208107,11765,-0.0112
1638,23-08-2021,2174,2174,2132.300049,2162.350098,2155.859375,4547802,361511,8723,0.0066
1639,24-08-2021,2165.050049,2192,2155.600098,2183.699951,2177.145264,5475452,183210,16472,0.0099
1640,25-08-2021,2185.399902,2220,2180.100098,2202.600098,2195.988525,6175126,148076,11974,0.0087
1641,26-08-2021,2208,2244.899902,2205,2230.449951,2223.754883,8579105,254217,12732,0.0126
1642,27-08-2021,2237,2242.75,2216.050049,2227.399902,2220.713867,4836812,133580,12831,-0.0014
1643,30-08-2021,2250,2275.850098,2236.800049,2270.25,2263.435303,6473487,270903,10338,0.0192
1644,31-08-2021,2276.899902,2283.75,2242.25,2258.149902,2251.371582,12223037,208006,9394,-0.0053
1645,01-09-2021,2273,2292.899902,2263,2267.100098,2260.294922,5143640,213604,19064,0.004
1646,02-09-2021,2255,2307.800049,2255,2294.399902,2287.512939,4595048,178133,22351,0.012
1647,03-09-2021,2310,2395,2302.5,2388.5,2381.330566,14151629,161691,30089,0.041
1648,06-09-2021,2413,2480,2412,2425.600098,2418.319092,15525644,376864,31943,0.0155
1649,07-09-2021,2430,2458,2412,2440.899902,2433.572998,8006968,299873,19220,0.0063
1650,08-09-2021,2452,2454,2406.649902,2431.350098,2424.052002,6600210,293438,17626,-0.0039
1651,09-09-2021,2427.899902,2437.850098,2416.100098,2425.600098,2418.319092,4136538,543323,5903,-0.0024
1652,13-09-2021,2433,2433,2368.050049,2371.550049,2364.431396,7527598,601994,14531,-0.0223
1653,14-09-2021,2375,2394,2366,2368.449951,2361.340576,4111205,276017,15916,-0.0013
1654,15-09-2021,2368.5,2395.75,2368.5,2378.300049,2371.161133,4186300,233017,6054,0.0042
1655,16-09-2021,2381.550049,2436.75,2367,2428.199951,2420.911133,6206657,102685,24921,0.021
1656,17-09-2021,2446,2455.850098,2375.600098,2390.550049,2383.374268,16098099,224625,12987,-0.0155
1657,20-09-2021,2372.100098,2418.350098,2370,2394.350098,2387.163086,5436385,241961,10100,0.0016
1658,21-09-2021,2405,2416.600098,2384,2404.699951,2397.481689,4576111,76028,9102,0.0043
1659,22-09-2021,2408,2442,2398.25,2430.5,2423.204346,5074612,408347,10955,0.0107
1660,23-09-2021,2447.399902,2497,2445.5,2489.899902,2482.426025,7267883,231182,36025,0.0244
1661,24-09-2021,2503.550049,2505.449951,2472,2482.699951,2475.247559,7011181,215248,12569,-0.0029
1662,27-09-2021,2487,2529.899902,2475.300049,2524.449951,2516.872314,7095022,376728,24074,0.0168
1663,28-09-2021,2534,2564.899902,2512.800049,2548.050049,2540.401611,8323269,272044,22711,0.0093
1664,29-09-2021,2570,2570,2520.050049,2527.850098,2520.262207,4485721,3174137,13592,-0.0079
1665,30-09-2021,2525,2534.600098,2500.350098,2519.25,2511.687988,6272085,288081,7952,-0.0034
1666,01-10-2021,2501.949951,2539.800049,2495,2523.699951,2516.124512,4134544,314356,7567,0.0018
1667,04-10-2021,2553,2574.850098,2537.050049,2556.149902,2548.477051,5038910,1214524,10712,0.0129
1668,05-10-2021,2555.100098,2612,2547.350098,2609.199951,2601.36792,6245770,2433923,11429,0.0208
1669,06-10-2021,2619.949951,2619.949951,2551.100098,2559.850098,2552.16626,4734472,270456,10144,-0.0189
1670,07-10-2021,2595,2598.75,2567.699951,2572.399902,2564.678467,2924370,2866109,11026,0.0049
1671,08-10-2021,2585.25,2684.399902,2581.5,2671.25,2663.231689,7279003,1315342,20709,0.0384
1672,11-10-2021,2701.399902,2720,2645.350098,2652.649902,2644.6875,6815737,287513,16970,-0.007
1673,12-10-2021,2645,2683,2641.25,2667.800049,2659.792236,3083747,134604,8366,0.0057
1674,13-10-2021,2679,2719.5,2669.300049,2694.949951,2686.860596,4596429,133140,20619,0.0102
1675,14-10-2021,2700.350098,2717.449951,2687.199951,2700.399902,2692.294189,3979730,328023,12882,0.002
1676,18-10-2021,2668.600098,2745,2662.300049,2707.600098,2699.472656,6273850,2880808,10354,0.0027
1677,19-10-2021,2723.800049,2751.350098,2708,2731.850098,2723.649902,4076617,129947,8972,0.009
1678,20-10-2021,2742.75,2742.75,2691.5,2700.399902,2692.294189,5865926,229201,9471,-0.0115
1679,21-10-2021,2727.399902,2728,2603.199951,2622.5,2614.628174,9613812,152754,23458,-0.0288
1680,22-10-2021,2620,2664.899902,2611.5,2627.399902,2619.513184,5089178,161592,20311,0.0019
1681,25-10-2021,2680,2680,2570,2601.800049,2593.990234,7937067,108463,22383,-0.0097
1682,26-10-2021,2617.100098,2668.899902,2603.149902,2661.050049,2653.0625,4499706,2747085,13559,0.0228
1683,27-10-2021,2652,2676.800049,2619.949951,2627.399902,2619.513184,4567140,395833,13605,-0.0126
1684,28-10-2021,2620,2637.949951,2590.5,2598.600098,2590.799805,4562471,299137,23122,-0.011
1685,29-10-2021,2596.149902,2596.149902,2501.699951,2536.25,2528.636963,6568539,424305,31011,-0.024
1686,01-11-2021,2536.25,2556,2494.100098,2537.800049,2530.182373,7144532,387791,23229,0.0006
1687,02-11-2021,2545,2548,2495.25,2500.800049,2493.293457,4877652,240760,21303,-0.0146
1688,03-11-2021,2506.050049,2520,2461,2483.600098,2476.14502,5533120,404017,24200,-0.0069
1689,04-11-2021,2492.949951,2504.899902,2490,2498.850098,2491.349365,787160,340018,12315,0.0061
1690,08-11-2021,2519.399902,2520,2456.399902,2501.949951,2494.439941,9385607,347023,15526,0.0012
1691,09-11-2021,2505,2528.899902,2487.050049,2521.699951,2514.130615,7237470,416615,18023,0.0079
1692,10-11-2021,2516.699951,2558,2503.649902,2549.899902,2542.24585,4731975,249022,8846,0.0112
1693,11-11-2021,2540.050049,2570.5,2535.550049,2554.550049,2546.88208,4948422,64847,18191,0.0018
1694,12-11-2021,2562.899902,2598.75,2557,2593.100098,2585.316406,4020744,183715,17078,0.0151
1695,15-11-2021,2600,2602.199951,2570,2577.800049,2570.062256,2216708,282251,8757,-0.0059
1696,16-11-2021,2572.050049,2575,2495,2517.899902,2510.342041,5232292,108322,23297,-0.0232
1697,17-11-2021,2498.949951,2498.949951,2461,2464,2456.60376,4708235,266898,18398,-0.0214
1698,18-11-2021,2460,2489,2450.050049,2473.300049,2465.875977,3925345,283433,20272,0.0038
1699,22-11-2021,2436.100098,2449,2351,2363.75,2356.654785,11133364,104839,29833,-0.0443
1700,23-11-2021,2333.050049,2401.25,2309,2385.850098,2378.688477,11688406,245061,33263,0.0093
1701,24-11-2021,2380,2409.899902,2343.550049,2351.399902,2344.341797,7762564,370002,26324,-0.0144
1702,25-11-2021,2373,2502,2357.149902,2492.949951,2485.466797,19568487,242463,26825,0.0602
1703,26-11-2021,2467.800049,2477.600098,2401.5,2412.600098,2405.358154,7274686,416968,35528,-0.0322
1704,29-11-2021,2439.100098,2500,2399.100098,2441.5,2434.171387,11226147,457139,26572,0.012
1705,30-11-2021,2468,2475.899902,2388.850098,2405.399902,2398.179688,14847511,1856369,31836,-0.0148
1706,01-12-2021,2433,2474,2425.100098,2467,2459.594727,4663276,476931,21763,0.0256
1707,02-12-2021,2469.699951,2496.199951,2461.600098,2482.850098,2475.397461,5870468,397321,16218,0.0064
1708,03-12-2021,2498.399902,2498.5,2400,2408.25,2401.02124,8871172,451870,34155,-0.03
1709,06-12-2021,2416,2425,2357.149902,2362.600098,2355.508301,4768334,568273,18352,-0.019
1710,07-12-2021,2376.149902,2404,2360,2381.850098,2374.700439,5185007,334818,17867,0.0081
1711,08-12-2021,2424.100098,2431.800049,2406.300049,2418.100098,2410.841797,4035437,212570,16576,0.0152
1712,09-12-2021,2435,2474.899902,2425,2456.449951,2449.076416,6098050,385570,12285,0.0159
1713,10-12-2021,2440.25,2466,2430.350098,2458.949951,2451.568848,3860176,406872,9265,0.001
1714,13-12-2021,2473.5,2474.100098,2404,2409.649902,2402.416992,5954148,243374,26348,-0.02
1715,14-12-2021,2380,2406,2373.399902,2380.149902,2373.005371,5995586,655272,25831,-0.0122
1716,15-12-2021,2384,2405,2361.100098,2373.199951,2366.076416,4322855,170477,23929,-0.0029
1717,16-12-2021,2405.699951,2415.5,2368.649902,2403.899902,2396.684082,4504829,127783,11495,0.0129
1718,17-12-2021,2398.050049,2408,2320,2340.449951,2333.424561,9714489,285664,47328,-0.0264
1719,20-12-2021,2317.850098,2317.850098,2247.100098,2277.350098,2270.51416,6611376,286591,52446,-0.027
1720,21-12-2021,2311.350098,2346,2292.199951,2311.25,2304.312256,5924071,271038,13319,0.0149
1721,22-12-2021,2324.899902,2371.899902,2322,2366.100098,2358.997803,8149415,147405,16084,0.0237
1722,23-12-2021,2374,2380,2358.050049,2365.25,2358.150146,4186912,426622,10406,-0.0004
1723,24-12-2021,2370,2392,2337.550049,2372.800049,2365.677734,3639616,1104898,11462,0.0032
1724,27-12-2021,2361.550049,2378,2348.100098,2370.25,2363.135254,1853948,165141,7777,-0.0011
1725,28-12-2021,2375.600098,2404.850098,2373.050049,2398.399902,2391.200684,2941883,244736,8800,0.0119
1726,29-12-2021,2391,2419,2382.100098,2402.5,2395.28833,7118779,127047,11528,0.0017
1727,30-12-2021,2400,2404.949951,2345.600098,2359.100098,2352.018799,13537254,182225,25736,-0.0181
1728,31-12-2021,2373,2383.899902,2360,2368.149902,2361.041504,4373768,79886,12052,0.0038
1729,03-01-2022,2365,2407.949951,2363.550049,2403.850098,2396.634521,2502073,100293,18762,0.0151
1730,04-01-2022,2415.899902,2461,2404,2458.100098,2450.72168,5006225,136021,29928,0.0226
1731,05-01-2022,2462,2477,2432.949951,2469.600098,2462.187012,5373618,395909,14968,0.0047
1732,06-01-2022,2451.199951,2454,2409,2416.5,2409.246338,6667483,181300,17706,-0.0215
1733,07-01-2022,2430.949951,2458.050049,2411.550049,2436,2428.687988,6051239,272926,21284,0.0081
1734,10-01-2022,2452,2457,2416.050049,2438,2430.681885,4267365,559316,17408,0.0008
1735,11-01-2022,2436,2474.949951,2435,2455.550049,2448.179199,7478681,256771,10869,0.0072
1736,12-01-2022,2471.300049,2524.949951,2465,2521.100098,2513.532471,6830402,311647,16405,0.0267
1737,13-01-2022,2521.25,2541,2508.399902,2535.300049,2527.689941,5471871,371610,10302,0.0056
1738,14-01-2022,2535,2567.300049,2525.850098,2539,2531.378662,9197773,166454,20272,0.0015
1739,17-01-2022,2538,2565,2537,2552.25,2544.588867,3708822,334250,9595,0.0052
1740,18-01-2022,2554.75,2562.350098,2515.75,2521.800049,2514.230469,2868235,196309,20189,-0.0119
1741,19-01-2022,2530,2542,2509,2521.600098,2514.031006,4502155,272194,10802,-0.0001
1742,20-01-2022,2500.050049,2509.949951,2455,2477.449951,2470.013428,7612203,233864,12068,-0.0175
1743,21-01-2022,2452,2502.25,2452,2477.850098,2470.412354,6155759,102051,23410,0.0002
1744,24-01-2022,2475,2504.75,2355.100098,2377.899902,2370.762207,10092511,194301,55994,-0.0403
1745,25-01-2022,2349.550049,2388.649902,2305,2373.25,2366.126221,11311456,132491,30843,-0.002
1746,27-01-2022,2336,2356.100098,2311.050049,2338.100098,2331.081787,9239426,202569,35928,-0.0148
1747,28-01-2022,2365,2375.899902,2328.399902,2335.850098,2328.838623,6769154,320142,30836,-0.001
1748,31-01-2022,2360.199951,2406.399902,2356.199951,2386.600098,2379.436279,5604308,579337,15173,0.0217
1749,01-02-2022,2408,2420.600098,2347.100098,2378.699951,2371.559814,6092033,439517,19446,-0.0033
1750,02-02-2022,2407,2407,2375.100098,2383.550049,2376.395264,4623163,385697,21820,0.002
1751,03-02-2022,2392,2401.449951,2347.199951,2352.75,2345.687744,4417864,2787192,12835,-0.0129
1752,04-02-2022,2341,2348.449951,2321.100098,2331.300049,2324.302246,5104761,185589,18910,-0.0091
1753,07-02-2022,2342,2356.800049,2305,2317.100098,2310.144775,4944725,2496945,23783,-0.0061
1754,08-02-2022,2330.649902,2360,2310,2356.050049,2348.978027,5566080,337670,22714,0.0168
1755,09-02-2022,2371.149902,2387.199951,2358,2383.5,2376.345459,5300891,136394,11903,0.0117
1756,10-02-2022,2395.699951,2395.699951,2365.100098,2381.050049,2373.902832,5752361,330454,18011,-0.001
1757,11-02-2022,2373.25,2384.5,2344.100098,2376.399902,2369.266602,7357863,1643527,12019,-0.002
1758,14-02-2022,2340.25,2354.949951,2313,2338.550049,2331.530518,4947109,1601702,27415,-0.0159
1759,15-02-2022,2351.199951,2423.899902,2335.699951,2417.949951,2410.691895,5174646,1356126,34153,0.034
1760,16-02-2022,2430,2433,2395.949951,2412.949951,2405.707031,4796294,226054,15405,-0.0021
1761,17-02-2022,2420.100098,2454.899902,2410,2443.5,2436.165283,5931774,192243,16599,0.0127
1762,18-02-2022,2444.399902,2456.399902,2420.149902,2424.399902,2417.122559,3126873,310248,19583,-0.0078
1763,21-02-2022,2412,2437.5,2384.600098,2399.899902,2392.696045,5125968,389799,19888,-0.0101
1764,22-02-2022,2352.899902,2395.899902,2347.149902,2389,2381.828857,6227901,241833,28331,-0.0045
1765,23-02-2022,2401.100098,2406.550049,2368,2374.050049,2366.923828,3373615,248666,12038,-0.0063
1766,24-02-2022,2305,2339.899902,2243.399902,2255.75,2248.979004,11466725,242341,41625,-0.0498
1767,25-02-2022,2280.100098,2307.949951,2276.25,2283.949951,2277.094238,6724094,248274,21111,0.0125
1768,28-02-2022,2243,2367.350098,2243,2359.550049,2352.467529,9828768,388107,29272,0.0331
1769,02-03-2022,2334.449951,2401,2329.199951,2398.550049,2391.350342,9909226,187278,16557,0.0165
1770,03-03-2022,2400,2414.850098,2370.050049,2378.300049,2371.161133,4701183,550535,15479,-0.0084
1771,04-03-2022,2353,2364.300049,2320.350098,2325.550049,2318.56958,4986814,234948,16293,-0.0222
1772,07-03-2022,2278.699951,2312.100098,2222,2239.550049,2232.827637,8299295,361763,37375,-0.037
1773,08-03-2022,2211.5,2246,2180,2235.5,2228.789795,9825043,298733,53449,-0.0018
1774,09-03-2022,2236,2367,2234.149902,2354.100098,2347.033936,9421163,232245,39356,0.0531
1775,10-03-2022,2400,2405,2360,2392.25,2385.069092,8297995,206310,29924,0.0162
1776,11-03-2022,2376.050049,2411,2376.050049,2399.149902,2391.948486,5656799,577322,22834,0.0029
1777,14-03-2022,2386.899902,2424.399902,2374,2418.850098,2411.589355,3849222,665930,19079,0.0082
1778,15-03-2022,2427.949951,2427.949951,2340.850098,2363.449951,2356.355713,7349740,430958,18178,-0.0229
1779,16-03-2022,2382,2407.899902,2377.100098,2403.350098,2396.135986,5145644,481296,20490,0.0169
1780,17-03-2022,2432.75,2497.399902,2415.100098,2481.699951,2474.250732,9886295,292287,22523,0.0326
1781,21-03-2022,2444,2484,2439,2467.399902,2459.993652,5537752,316063,16194,-0.0058
1782,22-03-2022,2460.100098,2534.949951,2453.600098,2531.149902,2523.552246,10410082,412984,23179,0.0258
1783,23-03-2022,2523,2564.850098,2523,2539.199951,2531.578125,7135797,276207,17464,0.0032
1784,24-03-2022,2510,2584.149902,2510,2578.649902,2570.909668,6077153,286443,27709,0.0155
1785,25-03-2022,2582.5,2616,2577,2595.850098,2588.058105,6563676,207916,18162,0.0067
1786,28-03-2022,2610,2629.75,2586.5,2621.949951,2614.07959,4564891,304284,27520,0.0101
